num,PNMOS,Wfin [nm],amp.,corr.x,corr.y,alpha,Ioff,IDSAT,IDLIN,IDLO,IDHI,VTSAT,VTLIN,SS,DIBL(mV),sigma(VTSAT)[mV]
,,,,,,,1.15E-12,4.17E-05,1.6E-05,4.49E-07,4.01E-05,0.356,0.363,61.199,10.7692,
,,,,,,,1.54E-12,3.84E-05,1.52E-05,5.59E-07,3.71E-05,0.349,0.357,61.326,12.3077,
,,,,,,,7.71E-13,3.17E-05,1.36E-05,2.99E-07,3.14E-05,0.369,0.372,61.262,4.6154,
,,,,,,,3.71E-12,4.15E-05,1.68E-05,9.19E-07,4.03E-05,0.332,0.342,62.27,15.3846,
,,,,,,,2.92E-12,4.05E-05,1.61E-05,7.48E-07,3.95E-05,0.339,0.346,62.247,10.7692,
,,,,,,,2.28E-12,4.31E-05,1.66E-05,7.08E-07,4.14E-05,0.341,0.35,61.709,13.8462,
,,,,,,,2.75E-12,4.34E-05,1.73E-05,7.78E-07,4.2E-05,0.338,0.347,62.059,13.8462,
,,,,,,,1.93E-12,4.27E-05,1.64E-05,6.44E-07,4.14E-05,0.344,0.353,61.593,13.8462,
,,,,,,,4.29E-12,4.29E-05,1.68E-05,9.71E-07,4.15E-05,0.33,0.339,62.574,13.8462,
,,,,,,,7.22E-13,3.44E-05,1.36E-05,3.02E-07,3.33E-05,0.368,0.376,61.008,12.3077,
,,,,,,,2.04E-12,4.02E-05,1.58E-05,6.72E-07,3.91E-05,0.343,0.352,61.541,13.8462,
,,,,,,,1.2E-12,3.7E-05,1.5E-05,4.26E-07,3.62E-05,0.358,0.364,61.437,9.2308,
,,,,,,,2.59E-12,4.24E-05,1.79E-05,7.28E-07,4.14E-05,0.34,0.349,62.124,13.8462,
,,,,,,,1.59E-12,3.86E-05,1.52E-05,5.29E-07,3.75E-05,0.35,0.358,61.704,12.3077,
,,,,,,,1.71E-12,4.01E-05,1.65E-05,5.77E-07,3.88E-05,0.348,0.355,61.585,10.7692,
,,,,,,,2.65E-12,4.03E-05,1.59E-05,7.43E-07,3.92E-05,0.339,0.347,62.059,12.3077,
,,,,,,,2.99E-12,4.19E-05,1.69E-05,8.31E-07,4.07E-05,0.336,0.344,61.986,12.3077,
,,,,,,,1.84E-12,4.12E-05,1.64E-05,6.11E-07,3.99E-05,0.346,0.357,61.641,16.9231,
,,,,,,,1.76E-12,3.7E-05,1.44E-05,5.58E-07,3.59E-05,0.349,0.357,61.93,12.3077,
,,,,,,,1.07E-12,3.79E-05,1.51E-05,4.18E-07,3.66E-05,0.358,0.367,61.221,13.8462,
,,,,,,,2.5E-12,4.15E-05,1.7E-05,6.88E-07,4.05E-05,0.342,0.348,62.095,9.2308,
,,,,,,,9.5E-13,3.75E-05,1.37E-05,4.14E-07,3.53E-05,0.358,0.367,60.849,13.8462,
,,,,,,,1.53E-12,3.52E-05,1.43E-05,5.11E-07,3.46E-05,0.352,0.358,61.479,9.2308,
,,,,,,,1.66E-12,3.94E-05,1.52E-05,5.68E-07,3.83E-05,0.348,0.356,61.476,12.3077,
,,,,,,,7.23E-12,4.34E-05,1.77E-05,1.25E-06,4.19E-05,0.32,0.333,63.267,20,
,,,,,,,6.27E-13,3.36E-05,1.38E-05,2.75E-07,3.31E-05,0.371,0.374,60.959,4.6154,
,,,,,,,1.82E-12,3.54E-05,1.44E-05,5.74E-07,3.48E-05,0.348,0.355,61.777,10.7692,
,,,,,,,1.85E-12,4.11E-05,1.65E-05,6.25E-07,3.95E-05,0.345,0.356,61.499,16.9231,
,,,,,,,2.09E-12,4.13E-05,1.59E-05,6.9E-07,3.98E-05,0.342,0.352,61.473,15.3846,
,,,,,,,2.01E-12,3.71E-05,1.53E-05,6.16E-07,3.64E-05,0.346,0.353,61.782,10.7692,
,,,,,,,1.32E-12,4.12E-05,1.67E-05,4.93E-07,4.02E-05,0.353,0.36,61.34,10.7692,
,,,,,,,1.91E-12,4.04E-05,1.58E-05,6.26E-07,3.92E-05,0.345,0.353,61.6,12.3077,
,,,,,,,9.72E-13,4.01E-05,1.6E-05,3.94E-07,3.87E-05,0.36,0.366,61.167,9.2308,
,,,,,,,2.05E-12,3.9E-05,1.55E-05,6.5E-07,3.8E-05,0.344,0.352,61.658,12.3077,
,,,,,,,4.4E-12,4.39E-05,1.73E-05,9.4E-07,4.26E-05,0.331,0.341,62.817,15.3846,
,,,,,,,8.13E-13,3.04E-05,1.35E-05,3.16E-07,3.01E-05,0.367,0.372,61.32,7.6923,
,,,,,,,3.31E-12,4.36E-05,1.74E-05,8.34E-07,4.21E-05,0.335,0.343,62.309,12.3077,
,,,,,,,1.77E-12,3.83E-05,1.62E-05,5.9E-07,3.76E-05,0.347,0.354,61.543,10.7692,
,,,,,,,2.29E-12,4.24E-05,1.65E-05,6.6E-07,4.08E-05,0.343,0.351,62.175,12.3077,
,,,,,,,1.57E-12,4.03E-05,1.64E-05,5.42E-07,3.93E-05,0.35,0.358,61.527,12.3077,
,,,,,,,1.39E-12,3.9E-05,1.44E-05,4.76E-07,3.79E-05,0.354,0.361,61.696,10.7692,
,,,,,,,1.8E-12,3.89E-05,1.61E-05,5.89E-07,3.81E-05,0.347,0.354,61.537,10.7692,
,,,,,,,3.21E-12,4.19E-05,1.7E-05,8.66E-07,4.05E-05,0.334,0.343,62,13.8462,
,,,,,,,2.31E-12,4.26E-05,1.62E-05,7.17E-07,4.11E-05,0.341,0.35,61.795,13.8462,
204,P,7,0.513,19.363,70.604,0.245,,,,,,,,,0,#DIV/0!
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
205,N,7,0.583,65.32,190.599,1.519,2.64E-12,4.34E-05,1.7E-05,7.73E-07,4.2E-05,0.338,0.346,61.81,12.3077,9.757550713
,,,,,,,1.94E-12,3.82E-05,1.58E-05,6.07E-07,3.74E-05,0.346,0.352,61.706,9.2308,
,,,,,,,1.33E-12,3.69E-05,1.47E-05,4.65E-07,3.6E-05,0.355,0.362,61.572,10.7692,
,,,,,,,8.38E-13,3.28E-05,1.36E-05,3.27E-07,3.21E-05,0.366,0.371,61.205,7.6923,
,,,,,,,3.9E-12,4.38E-05,1.79E-05,9.52E-07,4.24E-05,0.331,0.341,62.391,15.3846,
,,,,,,,3.29E-12,4.29E-05,1.69E-05,8.91E-07,4.17E-05,0.333,0.344,62.037,16.9231,
,,,,,,,2.22E-12,3.96E-05,1.6E-05,6.45E-07,3.86E-05,0.344,0.35,61.894,9.2308,
,,,,,,,3.1E-12,4.21E-05,1.69E-05,8.37E-07,4.08E-05,0.335,0.345,62.105,15.3846,
,,,,,,,2.43E-12,4.39E-05,1.66E-05,7.69E-07,4.23E-05,0.339,0.347,61.591,12.3077,
,,,,,,,3.8E-12,4.16E-05,1.66E-05,8.98E-07,4.03E-05,0.333,0.342,62.465,13.8462,
,,,,,,,3.94E-12,4.24E-05,1.71E-05,9.57E-07,4.11E-05,0.331,0.34,62.354,13.8462,
,,,,,,,2.16E-12,4.01E-05,1.57E-05,6.76E-07,3.9E-05,0.343,0.35,61.771,10.7692,
,,,,,,,2.06E-12,4.19E-05,1.63E-05,6.87E-07,4.05E-05,0.342,0.352,61.546,15.3846,
,,,,,,,1.68E-12,4.2E-05,1.64E-05,5.75E-07,4.09E-05,0.348,0.355,61.555,10.7692,
,,,,,,,2.74E-12,4.09E-05,1.72E-05,7.75E-07,4E-05,0.338,0.346,61.998,12.3077,
,,,,,,,9.18E-13,3.68E-05,1.48E-05,3.79E-07,3.58E-05,0.361,0.368,61.02,10.7692,
,,,,,,,3.42E-12,4.19E-05,1.63E-05,8.92E-07,4.07E-05,0.333,0.342,62.177,13.8462,
,,,,,,,2E-12,4.21E-05,1.46E-05,6.37E-07,4.02E-05,0.345,0.353,61.78,12.3077,
,,,,,,,1.58E-12,4.24E-05,1.65E-05,5.57E-07,4.11E-05,0.349,0.356,61.486,10.7692,
,,,,,,,1.29E-12,3.83E-05,1.51E-05,4.76E-07,3.71E-05,0.354,0.361,61.356,10.7692,
,,,,,,,2.2E-12,4.34E-05,1.69E-05,6.62E-07,4.2E-05,0.343,0.35,61.875,10.7692,
,,,,,,,1.07E-12,3.95E-05,1.51E-05,4.32E-07,3.81E-05,0.357,0.365,61.121,12.3077,
,,,,,,,2.69E-12,4.35E-05,1.7E-05,7.92E-07,4.22E-05,0.337,0.346,61.876,13.8462,
,,,,,,,3.44E-12,4.36E-05,1.75E-05,8.88E-07,4.22E-05,0.333,0.343,62.193,15.3846,
,,,,,,,3.88E-12,4.31E-05,1.79E-05,9.67E-07,4.19E-05,0.33,0.341,62.291,16.9231,
,,,,,,,1.35E-12,4.08E-05,1.54E-05,5.2E-07,3.96E-05,0.351,0.36,61.114,13.8462,
,,,,,,,1.37E-12,4.12E-05,1.66E-05,5.06E-07,3.99E-05,0.352,0.361,61.318,13.8462,
,,,,,,,1.09E-12,3.83E-05,1.49E-05,4.29E-07,3.71E-05,0.357,0.364,61.158,10.7692,
,,,,,,,1.28E-12,3.91E-05,1.54E-05,4.9E-07,3.81E-05,0.353,0.36,61.193,10.7692,
,,,,,,,1.15E-12,3.78E-05,1.48E-05,4.51E-07,3.65E-05,0.356,0.364,61.108,12.3077,
,,,,,,,2.01E-12,4.07E-05,1.66E-05,6.4E-07,3.98E-05,0.344,0.352,61.683,12.3077,
,,,,,,,1.54E-12,4.09E-05,1.56E-05,5.63E-07,3.96E-05,0.348,0.357,61.242,13.8462,
,,,,,,,2.58E-12,4.3E-05,1.7E-05,7.54E-07,4.16E-05,0.339,0.348,61.955,13.8462,
,,,,,,,2.39E-12,4.03E-05,1.59E-05,7.44E-07,3.93E-05,0.34,0.349,61.687,13.8462,
,,,,,,,2.15E-12,4.05E-05,1.62E-05,6.91E-07,3.94E-05,0.342,0.35,61.592,12.3077,
,,,,,,,1.12E-12,3.64E-05,1.54E-05,4.16E-07,3.59E-05,0.358,0.364,61.32,9.2308,
,,,,,,,7.73E-13,3.41E-05,1.25E-05,3.41E-07,3.24E-05,0.365,0.374,60.865,13.8462,
,,,,,,,1.72E-12,4.22E-05,1.65E-05,5.91E-07,4.07E-05,0.347,0.355,61.44,12.3077,
,,,,,,,1.66E-12,4.24E-05,1.68E-05,5.78E-07,4.11E-05,0.348,0.355,61.535,10.7692,
,,,,,,,2.25E-12,4.17E-05,1.59E-05,7.3E-07,4.04E-05,0.34,0.349,61.527,13.8462,
,,,,,,,4.53E-12,4.39E-05,1.79E-05,1.03E-06,4.24E-05,0.328,0.339,62.63,16.9231,
,,,,,,,2.99E-12,4.33E-05,1.67E-05,8.37E-07,4.2E-05,0.336,0.345,62.013,13.8462,
,,,,,,,2.13E-12,4.33E-05,1.67E-05,6.94E-07,4.16E-05,0.342,0.351,61.643,13.8462,
,,,,,,,1.23E-12,3.9E-05,1.49E-05,4.56E-07,3.79E-05,0.355,0.362,61.292,10.7692,
,,,,,,,1.44E-12,4.13E-05,1.65E-05,5.46E-07,3.97E-05,0.349,0.359,61.261,15.3846,
,,,,,,,7.99E-13,3.25E-05,1.38E-05,3.22E-07,3.21E-05,0.367,0.371,61.152,6.1538,
,,,,,,,2.24E-12,4.2E-05,1.63E-05,7.11E-07,4.09E-05,0.341,0.35,61.618,13.8462,
,,,,,,,1.92E-12,4.18E-05,1.56E-05,6.37E-07,4.02E-05,0.345,0.352,61.592,10.7692,
,,,,,,,1.63E-12,4.24E-05,1.64E-05,5.9E-07,4.11E-05,0.347,0.356,61.334,13.8462,
,,,,,,,2.24E-12,4.28E-05,1.66E-05,6.97E-07,4.13E-05,0.342,0.35,61.765,12.3077,
206,P,7,0.205,55.162,121.379,0.182,,,,,,,,,0,#DIV/0!
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
207,N,7,0.193,30.723,47.928,0.405,1.8E-12,4.28E-05,1.6E-05,6.36E-07,4.15E-05,0.345,0.353,61.395,12.3077,2.645288457
,,,,,,,2.25E-12,4.21E-05,1.64E-05,7.07E-07,4.09E-05,0.341,0.349,61.674,12.3077,
,,,,,,,1.97E-12,4.31E-05,1.65E-05,6.6E-07,4.18E-05,0.343,0.351,61.547,12.3077,
,,,,,,,1.98E-12,4.23E-05,1.65E-05,6.61E-07,4.11E-05,0.343,0.351,61.538,12.3077,
,,,,,,,2.39E-12,4.27E-05,1.66E-05,7.5E-07,4.15E-05,0.339,0.347,61.685,12.3077,
,,,,,,,2.89E-12,4.3E-05,1.7E-05,8.16E-07,4.18E-05,0.336,0.345,61.979,13.8462,
,,,,,,,2.05E-12,4.32E-05,1.67E-05,6.7E-07,4.2E-05,0.343,0.35,61.615,10.7692,
,,,,,,,1.81E-12,4.21E-05,1.64E-05,6.23E-07,4.09E-05,0.345,0.352,61.462,10.7692,
,,,,,,,2.16E-12,4.19E-05,1.64E-05,6.89E-07,4.08E-05,0.342,0.349,61.67,10.7692,
,,,,,,,2.39E-12,4.28E-05,1.66E-05,7.45E-07,4.15E-05,0.34,0.348,61.701,12.3077,
,,,,,,,2.43E-12,4.35E-05,1.71E-05,7.46E-07,4.23E-05,0.34,0.347,61.777,10.7692,
,,,,,,,2.11E-12,4.32E-05,1.65E-05,6.98E-07,4.2E-05,0.342,0.35,61.565,12.3077,
,,,,,,,2.21E-12,4.34E-05,1.7E-05,7.05E-07,4.22E-05,0.341,0.349,61.695,12.3077,
,,,,,,,1.97E-12,4.14E-05,1.6E-05,6.46E-07,4.02E-05,0.344,0.351,61.615,10.7692,
,,,,,,,2.33E-12,4.23E-05,1.67E-05,7.31E-07,4.12E-05,0.34,0.348,61.686,12.3077,
,,,,,,,2.03E-12,4.17E-05,1.63E-05,6.61E-07,4.06E-05,0.343,0.35,61.596,10.7692,
,,,,,,,1.92E-12,4.14E-05,1.6E-05,6.52E-07,4.03E-05,0.344,0.351,61.489,10.7692,
,,,,,,,2.38E-12,4.2E-05,1.65E-05,7.25E-07,4.08E-05,0.34,0.348,61.741,12.3077,
,,,,,,,1.79E-12,4.2E-05,1.65E-05,6.13E-07,4.09E-05,0.346,0.353,61.479,10.7692,
,,,,,,,2.73E-12,4.27E-05,1.66E-05,8.08E-07,4.15E-05,0.337,0.345,61.837,12.3077,
,,,,,,,2.33E-12,4.29E-05,1.68E-05,7.34E-07,4.16E-05,0.34,0.348,61.666,12.3077,
,,,,,,,2.62E-12,4.34E-05,1.66E-05,7.87E-07,4.21E-05,0.338,0.346,61.802,12.3077,
,,,,,,,2.47E-12,4.38E-05,1.69E-05,7.68E-07,4.25E-05,0.339,0.347,61.699,12.3077,
,,,,,,,2.07E-12,4.23E-05,1.65E-05,6.71E-07,4.11E-05,0.343,0.35,61.597,10.7692,
,,,,,,,1.51E-12,4.09E-05,1.57E-05,5.47E-07,3.97E-05,0.349,0.356,61.357,10.7692,
,,,,,,,2.03E-12,4.33E-05,1.69E-05,6.84E-07,4.2E-05,0.342,0.351,61.564,13.8462,
,,,,,,,2.31E-12,4.28E-05,1.65E-05,7.3E-07,4.16E-05,0.34,0.348,61.637,12.3077,
,,,,,,,2.1E-12,4.21E-05,1.6E-05,6.94E-07,4.09E-05,0.342,0.35,61.557,12.3077,
,,,,,,,2.15E-12,4.41E-05,1.67E-05,7.03E-07,4.27E-05,0.341,0.349,61.605,12.3077,
,,,,,,,2.1E-12,4.27E-05,1.66E-05,6.78E-07,4.15E-05,0.343,0.35,61.616,10.7692,
,,,,,,,1.92E-12,4.28E-05,1.63E-05,6.46E-07,4.16E-05,0.344,0.351,61.553,10.7692,
,,,,,,,1.97E-12,4.31E-05,1.66E-05,6.63E-07,4.19E-05,0.343,0.351,61.502,12.3077,
,,,,,,,1.83E-12,4.21E-05,1.62E-05,6.26E-07,4.09E-05,0.345,0.352,61.475,10.7692,
,,,,,,,2.2E-12,4.2E-05,1.66E-05,7.09E-07,4.08E-05,0.341,0.349,61.62,12.3077,
,,,,,,,2.67E-12,4.25E-05,1.68E-05,7.83E-07,4.13E-05,0.338,0.346,61.844,12.3077,
,,,,,,,2.29E-12,4.3E-05,1.71E-05,7.21E-07,4.18E-05,0.341,0.348,61.688,10.7692,
,,,,,,,1.91E-12,4.15E-05,1.59E-05,6.45E-07,4.03E-05,0.344,0.352,61.485,12.3077,
,,,,,,,2.42E-12,4.27E-05,1.66E-05,7.52E-07,4.15E-05,0.339,0.347,61.686,12.3077,
,,,,,,,2.58E-12,4.32E-05,1.66E-05,7.85E-07,4.19E-05,0.338,0.346,61.746,12.3077,
,,,,,,,2.65E-12,4.3E-05,1.69E-05,7.92E-07,4.18E-05,0.338,0.346,61.802,12.3077,
,,,,,,,2.6E-12,4.32E-05,1.71E-05,7.78E-07,4.2E-05,0.338,0.346,61.85,12.3077,
,,,,,,,2.41E-12,4.26E-05,1.65E-05,7.43E-07,4.14E-05,0.34,0.347,61.736,10.7692,
,,,,,,,2.12E-12,4.13E-05,1.62E-05,6.86E-07,4.02E-05,0.342,0.349,61.603,10.7692,
,,,,,,,2.15E-12,4.26E-05,1.66E-05,7E-07,4.15E-05,0.342,0.349,61.585,10.7692,
,,,,,,,2.55E-12,4.32E-05,1.68E-05,7.74E-07,4.19E-05,0.338,0.346,61.758,12.3077,
,,,,,,,2.02E-12,4.29E-05,1.65E-05,6.65E-07,4.16E-05,0.343,0.35,61.573,10.7692,
,,,,,,,2.34E-12,4.22E-05,1.64E-05,7.33E-07,4.1E-05,0.34,0.348,61.678,12.3077,
,,,,,,,1.92E-12,4.16E-05,1.63E-05,6.47E-07,4.06E-05,0.344,0.351,61.525,10.7692,
,,,,,,,2.52E-12,4.21E-05,1.65E-05,7.73E-07,4.09E-05,0.338,0.347,61.731,13.8462,
,,,,,,,2.38E-12,4.33E-05,1.64E-05,7.48E-07,4.19E-05,0.339,0.347,61.646,12.3077,
208,P,7,0.768,26.844,100.783,1.195,,,,,,,,,0,#DIV/0!
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,,0,
209,N,7,0.154,11.183,24.006,1.526,1.99E-12,4.33E-05,1.69E-05,6.61E-07,4.21E-05,0.343,0.351,61.569,12.3077,1.868754906
,,,,,,,2.02E-12,4.29E-05,1.62E-05,6.76E-07,4.16E-05,0.343,0.351,61.52,12.3077,
,,,,,,,2.51E-12,4.31E-05,1.66E-05,7.61E-07,4.18E-05,0.339,0.347,61.785,12.3077,
,,,,,,,2.11E-12,4.22E-05,1.62E-05,6.9E-07,4.1E-05,0.342,0.35,61.583,12.3077,
,,,,,,,2.33E-12,4.31E-05,1.67E-05,7.29E-07,4.18E-05,0.34,0.348,61.715,12.3077,
,,,,,,,2.37E-12,4.29E-05,1.67E-05,7.45E-07,4.17E-05,0.34,0.347,61.673,10.7692,
,,,,,,,1.75E-12,4.18E-05,1.61E-05,6.09E-07,4.06E-05,0.346,0.353,61.437,10.7692,
,,,,,,,2.28E-12,4.18E-05,1.62E-05,7.2E-07,4.06E-05,0.341,0.348,61.629,10.7692,
,,,,,,,2.18E-12,4.24E-05,1.64E-05,7.01E-07,4.11E-05,0.342,0.349,61.649,10.7692,
,,,,,,,1.93E-12,4.19E-05,1.61E-05,6.44E-07,4.08E-05,0.344,0.352,61.543,12.3077,
,,,,,,,1.95E-12,4.19E-05,1.61E-05,6.44E-07,4.07E-05,0.344,0.351,61.551,10.7692,
,,,,,,,2.18E-12,4.32E-05,1.67E-05,7.01E-07,4.19E-05,0.342,0.349,61.637,10.7692,
,,,,,,,2.07E-12,4.28E-05,1.67E-05,6.86E-07,4.16E-05,0.342,0.35,61.531,12.3077,
,,,,,,,2.35E-12,4.27E-05,1.68E-05,7.32E-07,4.15E-05,0.34,0.348,61.721,12.3077,
,,,,,,,2.14E-12,4.32E-05,1.68E-05,6.99E-07,4.2E-05,0.342,0.35,61.613,12.3077,
,,,,,,,2.43E-12,4.3E-05,1.68E-05,7.46E-07,4.17E-05,0.339,0.347,61.732,12.3077,
,,,,,,,2.1E-12,4.21E-05,1.63E-05,6.86E-07,4.1E-05,0.342,0.35,61.565,12.3077,
,,,,,,,1.99E-12,4.36E-05,1.69E-05,6.64E-07,4.23E-05,0.343,0.351,61.562,12.3077,
,,,,,,,2.19E-12,4.24E-05,1.63E-05,7.06E-07,4.12E-05,0.341,0.349,61.602,12.3077,
,,,,,,,2.31E-12,4.23E-05,1.65E-05,7.31E-07,4.11E-05,0.34,0.348,61.649,12.3077,
,,,,,,,2.17E-12,4.24E-05,1.62E-05,7E-07,4.12E-05,0.342,0.349,61.59,10.7692,
,,,,,,,1.96E-12,4.24E-05,1.62E-05,6.58E-07,4.12E-05,0.344,0.351,61.527,10.7692,
,,,,,,,2.11E-12,4.16E-05,1.63E-05,6.81E-07,4.05E-05,0.342,0.349,61.615,10.7692,
,,,,,,,2.2E-12,4.29E-05,1.65E-05,7.15E-07,4.16E-05,0.341,0.349,61.589,12.3077,
,,,,,,,1.87E-12,4.21E-05,1.65E-05,6.31E-07,4.1E-05,0.345,0.352,61.514,10.7692,
,,,,,,,1.98E-12,4.27E-05,1.62E-05,6.67E-07,4.14E-05,0.343,0.351,61.529,12.3077,
,,,,,,,2.32E-12,4.33E-05,1.68E-05,7.31E-07,4.2E-05,0.34,0.348,61.705,12.3077,
,,,,,,,2E-12,4.34E-05,1.66E-05,6.67E-07,4.21E-05,0.343,0.35,61.541,10.7692,
,,,,,,,2.15E-12,4.25E-05,1.68E-05,6.92E-07,4.13E-05,0.342,0.349,61.627,10.7692,
,,,,,,,2.23E-12,4.24E-05,1.62E-05,7.06E-07,4.12E-05,0.341,0.349,61.674,12.3077,
,,,,,,,2.23E-12,4.31E-05,1.68E-05,7.16E-07,4.19E-05,0.341,0.349,61.639,12.3077,
,,,,,,,1.99E-12,4.24E-05,1.66E-05,6.65E-07,4.13E-05,0.343,0.351,61.525,12.3077,
,,,,,,,2.7E-12,4.26E-05,1.64E-05,7.98E-07,4.14E-05,0.337,0.345,61.823,12.3077,
,,,,,,,2.15E-12,4.25E-05,1.66E-05,6.95E-07,4.13E-05,0.342,0.349,61.605,10.7692,
,,,,,,,1.84E-12,4.24E-05,1.6E-05,6.38E-07,4.11E-05,0.345,0.353,61.458,12.3077,
,,,,,,,1.95E-12,4.22E-05,1.63E-05,6.41E-07,4.11E-05,0.344,0.351,61.591,10.7692,
,,,,,,,2.49E-12,4.25E-05,1.64E-05,7.68E-07,4.13E-05,0.339,0.347,61.699,12.3077,
,,,,,,,2.09E-12,4.35E-05,1.7E-05,6.8E-07,4.22E-05,0.343,0.35,61.647,10.7692,
,,,,,,,2.01E-12,4.3E-05,1.66E-05,6.6E-07,4.18E-05,0.343,0.351,61.605,12.3077,
,,,,,,,2.49E-12,4.33E-05,1.68E-05,7.57E-07,4.2E-05,0.339,0.347,61.761,12.3077,
